,Interactor_A_ID,Interactor_B_ID,weight
39044,STM0922,STM2909,238
39045,STM2909,STM0922,238
39046,STM0922,STM2953,153
39047,STM2953,STM0922,153
39048,STM0922,STM2995,382
39049,STM2995,STM0922,382
39050,STM0922,STM3199,345
39051,STM3199,STM0922,345
39052,STM0922,STM3283,568
39053,STM3283,STM0922,568
39054,STM0922,STM3286,453
39055,STM3286,STM0922,453
39056,STM0922,STM3348,339
39057,STM3348,STM0922,339
39058,STM0922,STM3349,339
39059,STM3349,STM0922,339
39060,STM0922,STM3374,307
39061,STM3374,STM0922,307
39062,STM0922,STM3416,558
39063,STM3416,STM0922,558
39064,STM0922,STM3417,525
39065,STM3417,STM0922,525
39066,STM0922,STM3418,566
39067,STM3418,STM0922,566
39068,STM0922,STM3423,566
39069,STM3423,STM0922,566
39070,STM0922,STM3425,164
39071,STM3425,STM0922,164
39072,STM0922,STM3426,567
39073,STM3426,STM0922,567
39074,STM0922,STM3427,562
39075,STM3427,STM0922,562
39076,STM0922,STM3431,568
39077,STM3431,STM0922,568
39078,STM0922,STM3434,565
39079,STM3434,STM0922,565
39080,STM0922,STM3436,572
39081,STM3436,STM0922,572
39082,STM0922,STM3439,565
39083,STM3439,STM0922,565
39084,STM0922,STM3441,571
39085,STM3441,STM0922,571
39086,STM0922,STM3446,262
39087,STM3446,STM0922,262
39088,STM0922,STM3447,568
39089,STM3447,STM0922,568
39090,STM0922,STM3448,565
39091,STM3448,STM0922,565
39092,STM0922,STM3472,289
39093,STM3472,STM0922,289
39094,STM0922,STM3524,281
39095,STM3524,STM0922,281
39096,STM0922,STM3569,381
39097,STM3569,STM0922,381
39098,STM0922,STM3616,239
39099,STM3616,STM0922,239
39100,STM0922,STM3682,558
39101,STM3682,STM0922,558
39102,STM0922,STM3740,298
39103,STM3740,STM0922,298
39104,STM0922,STM3867,386
39105,STM3867,STM0922,386
39106,STM0922,STM4086,691
39107,STM4086,STM0922,691
39108,STM0922,STM4105,319
39109,STM4105,STM0922,319
39110,STM0922,STM4154,165
39111,STM4154,STM0922,165
39112,STM0922,STM4161,447
39113,STM4161,STM0922,447
39114,STM0922,STM4347,361
39115,STM4347,STM0922,361
39116,STM0924,STM1318,508
39117,STM1318,STM0924,508
39118,STM0924,STM1341,161
39119,STM1341,STM0924,161
39120,STM0924,STM1431,672
39121,STM1431,STM0924,672
39122,STM0924,STM1462,159
39123,STM1462,STM0924,159
39124,STM0924,STM1469,163
39125,STM1469,STM0924,163
39126,STM0924,STM1712,156
39127,STM1712,STM0924,156
39128,STM0924,STM1931,282
39129,STM1931,STM0924,282
39130,STM0924,STM2526,185
39131,STM2526,STM0924,185
39132,STM0924,STM2792,154
39133,STM2792,STM0924,154
39134,STM0924,STM2835,152
39135,STM2835,STM0924,152
39136,STM0924,STM3040,651
39137,STM3040,STM0924,651
39138,STM0924,STM3269,282
39139,STM3269,STM0924,282
39140,STM0924,STM3359,389
39141,STM3359,STM0924,389
39142,STM0924,STM3384,569
39143,STM3384,STM0924,569
39144,STM0924,STM4055,672
39145,STM4055,STM0924,672
39146,STM0924,STM4081,163
39147,STM4081,STM0924,163
39148,STM0924,STM4106,559
39149,STM4106,STM0924,559
39150,STM0924,STM4329,161
39151,STM4329,STM0924,161
39152,STM0925,STM1038,455
39153,STM1038,STM0925,455
39154,STM0925,STM1209,464
39155,STM1209,STM0925,464
39156,STM0925,STM1646,170
39157,STM1646,STM0925,170
39158,STM0925,STM1830,398
39159,STM1830,STM0925,398
39160,STM0925,STM1831,398
39161,STM1831,STM0925,398
39162,STM0925,STM1832,398
39163,STM1832,STM0925,398
39164,STM0925,STM2166,464
39165,STM2166,STM0925,464
39166,STM0925,STM2513,170
39167,STM2513,STM0925,170
39168,STM0925,STM2597,455
39169,STM2597,STM0925,455
39170,STM0925,STM3051,464
39171,STM3051,STM0925,464
39172,STM0925,STM3485,303
39173,STM3485,STM0925,303
39174,STM0925,STM3618,461
39175,STM3618,STM0925,461
39176,STM0925,STM3619,461
39177,STM3619,STM0925,461
39178,STM0925,STM3769,398
39179,STM3769,STM0925,398
39180,STM0925,STM3770,398
39181,STM3770,STM0925,398
39182,STM0925,STM3771,398
39183,STM3771,STM0925,398
39184,STM0925,STM3772,367
39185,STM3772,STM0925,367
39186,STM0925,STM3775,464
39187,STM3775,STM0925,464
39188,STM0925,STM4410,170
39189,STM4410,STM0925,170
39190,STM0925,STM4535,367
39191,STM4535,STM0925,367
39192,STM0925,STM4536,398
39193,STM4536,STM0925,398
39194,STM0925,STM4537,398
39195,STM4537,STM0925,398
39196,STM0925,STM4538,398
39197,STM4538,STM0925,398
39198,STM0926,STM1378,399
39199,STM1378,STM0926,399
39200,STM0926,STM1711,459
39201,STM1711,STM0926,459
39202,STM0926,STM1815,172
39203,STM1815,STM0926,172
39204,STM0926,STM1888,399
39205,STM1888,STM0926,399
39206,STM0926,STM2189,362
39207,STM2189,STM0926,362
39208,STM0926,STM2193,458
39209,STM2193,STM0926,458
39210,STM0926,STM2526,460
39211,STM2526,STM0926,460
39212,STM0926,STM2956,399
39213,STM2956,STM0926,399
39214,STM0926,STM3183,460
39215,STM3183,STM0926,460
39216,STM0926,STM3195,459
39217,STM3195,STM0926,459
39218,STM0926,STM3586,362
39219,STM3586,STM0926,362
39220,STM0926,STM3742,399
39221,STM3742,STM0926,399
39222,STM0926,STM3882,362
39223,STM3882,STM0926,362
39224,STM0926,STM4074,362
39225,STM4074,STM0926,362
39226,STM0926,STM4328,170
39227,STM4328,STM0926,170
39228,STM0926,STM4414,460
39229,STM4414,STM0926,460
39230,STM0927,STM1221,245
39231,STM1221,STM0927,245
39232,STM0927,STM1992,268
39233,STM1992,STM0927,268
39234,STM0927,STM3415,261
39235,STM3415,STM0927,261
39236,STM0927,STM3741,268
39237,STM3741,STM0927,268
39238,STM0927,STM3865,248
39239,STM3865,STM0927,248
39240,STM0927,STM4153,257
39241,STM4153,STM0927,257
39242,STM0927,STM4154,254
39243,STM4154,STM0927,254
39244,STM0928,STM1209,562
39245,STM1209,STM0928,562
39246,STM0928,STM1242,462
39247,STM1242,STM0928,462
39248,STM0928,STM1316,546
39249,STM1316,STM0928,546
39250,STM0928,STM1484,770
39251,STM1484,STM0928,770
39252,STM0928,STM2166,562
39253,STM2166,STM0928,562
39254,STM0928,STM3051,563
39255,STM3051,STM0928,563
39256,STM0928,STM3122,578
39257,STM3122,STM0928,578
39258,STM0928,STM3749,462
39259,STM3749,STM0928,462
39260,STM0928,STM3775,563
39261,STM3775,STM0928,563
39262,STM0928,STM3799,564
39263,STM3799,STM0928,564
39264,STM0928,STM4013,578
39265,STM4013,STM0928,578
39266,STM0928,STM4019,462
39267,STM4019,STM0928,462
39268,STM0928,STM4298,546
39269,STM4298,STM0928,546
39270,STM0930,STM3710,183
39271,STM3710,STM0930,183
39272,STM0931,STM1198,464
39273,STM1198,STM0931,464
39274,STM0931,STM1209,561
39275,STM1209,STM0931,561
39276,STM0931,STM1220,380
39277,STM1220,STM0931,380
39278,STM0931,STM1316,464
39279,STM1316,STM0931,464
39280,STM0931,STM1488,380
39281,STM1488,STM0931,380
39282,STM0931,STM1963,458
39283,STM1963,STM0931,458
39284,STM0931,STM2166,561
39285,STM2166,STM0931,561
39286,STM0931,STM3051,556
39287,STM3051,STM0931,556
39288,STM0931,STM3336,380
39289,STM3336,STM0931,380
39290,STM0931,STM3513,658
39291,STM3513,STM0931,658
39292,STM0931,STM3664,458
39293,STM3664,STM0931,458
39294,STM0931,STM3681,380
39295,STM3681,STM0931,380
39296,STM0931,STM3749,460
39297,STM3749,STM0931,460
39298,STM0931,STM3775,556
39299,STM3775,STM0931,556
39300,STM0931,STM3903,464
39301,STM3903,STM0931,464
39302,STM0931,STM4019,460
39303,STM4019,STM0931,460
39304,STM0931,STM4298,464
39305,STM4298,STM0931,464
39306,STM0931,STM4424,460
39307,STM4424,STM0931,460
39308,STM0931,STM4427,460
39309,STM4427,STM0931,460
39310,STM0931,STM4436,460
39311,STM4436,STM0931,460
39312,STM0931,STM4453,458
39313,STM4453,STM0931,458
39314,STM0932,STM1365,217
39315,STM1365,STM0932,217
39316,STM0932,STM1567,217
39317,STM1567,STM0932,217
39318,STM0932,STM1726,297
39319,STM1726,STM0932,297
39320,STM0932,STM1727,297
39321,STM1727,STM0932,297
39322,STM0932,STM1752,396
39323,STM1752,STM0932,396
39324,STM0932,STM1847,243
39325,STM1847,STM0932,243
39326,STM0932,STM1992,299
39327,STM1992,STM0932,299
39328,STM0932,STM2080,494
39329,STM2080,STM0932,494
39330,STM0932,STM2092,299
39331,STM2092,STM0932,299
39332,STM0932,STM2094,396
39333,STM2094,STM0932,396
39334,STM0932,STM2095,207
39335,STM2095,STM0932,207
39336,STM0932,STM2097,208
39337,STM2097,STM0932,208
39338,STM0932,STM2098,396
39339,STM2098,STM0932,396
39340,STM0932,STM2109,308
39341,STM2109,STM0932,308
39342,STM0932,STM2167,217
39343,STM2167,STM0932,217
39344,STM0932,STM2168,207
39345,STM2168,STM0932,207
39346,STM0932,STM3090,499
39347,STM3090,STM0932,499
39348,STM0932,STM3441,218
39349,STM3441,STM0932,218
39350,STM0932,STM3524,215
39351,STM3524,STM0932,215
39352,STM0932,STM3618,209
39353,STM3618,STM0932,209
39354,STM0932,STM3619,209
39355,STM3619,STM0932,209
39356,STM0932,STM3922,208
39357,STM3922,STM0932,208
39358,STM0932,STM3923,207
39359,STM3923,STM0932,207
39360,STM0932,STM4007,405
39361,STM4007,STM0932,405
39362,STM0932,STM4188,299
39363,STM4188,STM0932,299
39364,STM0932,STM4486,217
39365,STM4486,STM0932,217
39366,STM0933,STM0937,317
39367,STM0937,STM0933,317
39368,STM0933,STM0998,258
39369,STM0998,STM0933,258
39370,STM0933,STM1103,227
39371,STM1103,STM0933,227
39372,STM0933,STM1196,359
39373,STM1196,STM0933,359
39374,STM0933,STM1221,419
39375,STM1221,STM0933,419
39376,STM0933,STM1356,151
39377,STM1356,STM0933,151
39378,STM0933,STM1365,296
39379,STM1365,STM0933,296
39380,STM0933,STM1567,243
39381,STM1567,STM0933,243
39382,STM0933,STM1651,310
39383,STM1651,STM0933,310
39384,STM0933,STM1726,293
39385,STM1726,STM0933,293
39386,STM0933,STM1727,303
39387,STM1727,STM0933,303
39388,STM0933,STM1835,358
39389,STM1835,STM0933,358
39390,STM0933,STM2092,307
39391,STM2092,STM0933,307
39392,STM0933,STM2167,296
39393,STM2167,STM0933,296
39394,STM0933,STM2316,493
39395,STM2316,STM0933,493
39396,STM0933,STM2317,486
39397,STM2317,STM0933,486
39398,STM0933,STM2321,310
39399,STM2321,STM0933,310
39400,STM0933,STM2322,605
39401,STM2322,STM0933,605
39402,STM0933,STM2323,496
39403,STM2323,STM0933,496
39404,STM0933,STM2324,496
39405,STM2324,STM0933,496
39406,STM0933,STM2325,496
39407,STM2325,STM0933,496
39408,STM0933,STM2326,633
39409,STM2326,STM0933,633
39410,STM0933,STM2327,727
39411,STM2327,STM0933,727
39412,STM0933,STM2328,673
39413,STM2328,STM0933,673
39414,STM0933,STM2543,296
39415,STM2543,STM0933,296
39416,STM0933,STM2555,380
39417,STM2555,STM0933,380
39418,STM0933,STM2667,289
39419,STM2667,STM0933,289
39420,STM0933,STM2848,310
39421,STM2848,STM0933,310
39422,STM0933,STM2881,359
39423,STM2881,STM0933,359
39424,STM0933,STM2948,317
39425,STM2948,STM0933,317
39426,STM0933,STM3161,210
39427,STM3161,STM0933,210
39428,STM0933,STM3189,227
39429,STM3189,STM0933,227
39430,STM0933,STM3282,299
39431,STM3282,STM0933,299
39432,STM0933,STM3290,647
39433,STM3290,STM0933,647
39434,STM0933,STM3399,325
39435,STM3399,STM0933,325
39436,STM0933,STM3551,307
39437,STM3551,STM0933,307
39438,STM0933,STM3613,174
39439,STM3613,STM0933,174
39440,STM0933,STM3842,407
39441,STM3842,STM0933,407
39442,STM0933,STM3865,424
39443,STM3865,STM0933,424
39444,STM0933,STM3866,398
39445,STM3866,STM0933,398
39446,STM0933,STM3970,358
39447,STM3970,STM0933,358
39448,STM0933,STM4100,210
39449,STM4100,STM0933,210
39450,STM0933,STM4234,392
39451,STM4234,STM0933,392
39452,STM0933,STM4248,258
39453,STM4248,STM0933,258
39454,STM0933,STM4343,159
39455,STM4343,STM0933,159
39456,STM0933,STM4363,258
39457,STM4363,STM0933,258
39458,STM0933,STM4364,258
39459,STM4364,STM0933,258
39460,STM0933,STM4377,151
39461,STM4377,STM0933,151
39462,STM0933,STM4486,243
39463,STM4486,STM0933,243
39464,STM0934,STM1002,406
39465,STM1002,STM0934,406
39466,STM0934,STM1076,198
39467,STM1076,STM0934,198
39468,STM0934,STM1160,962
39469,STM1160,STM0934,962
39470,STM0934,STM1549,381
39471,STM1549,STM0934,381
39472,STM0934,STM1822,381
39473,STM1822,STM0934,381
39474,STM0934,STM2096,192
39475,STM2096,STM0934,192
39476,STM0934,STM2331,484
39477,STM2331,STM0934,484
39478,STM0934,STM2402,484
39479,STM2402,STM0934,484
39480,STM0934,STM2555,997
39481,STM2555,STM0934,997
39482,STM0934,STM2668,185
39483,STM2668,STM0934,185
39484,STM0934,STM2792,905
39485,STM2792,STM0934,905
39486,STM0934,STM2962,161
39487,STM2962,STM0934,161
39488,STM0934,STM3053,910
39489,STM3053,STM0934,910
39490,STM0934,STM3212,237
39491,STM3212,STM0934,237
39492,STM0934,STM3244,859
39493,STM3244,STM0934,859
39494,STM0934,STM3635,171
39495,STM3635,STM0934,171
39496,STM0934,STM3698,161
39497,STM3698,STM0934,161
39498,STM0934,STM3709,171
39499,STM3709,STM0934,171
39500,STM0934,STM3827,161
39501,STM3827,STM0934,161
39502,STM0934,STM3905,992
39503,STM3905,STM0934,992
39504,STM0934,STM4293,171
39505,STM4293,STM0934,171
39506,STM0934,STM4458,381
39507,STM4458,STM0934,381
39508,STM0934,STM4527,209
39509,STM4527,STM0934,209
39510,STM0935,STM1102,528
39511,STM1102,STM0935,528
39512,STM0935,STM1357,783
39513,STM1357,STM0935,783
39514,STM0935,STM1469,458
39515,STM1469,STM0935,458
39516,STM0935,STM1524,528
39517,STM1524,STM0935,528
39518,STM0935,STM1549,195
39519,STM1549,STM0935,195
39520,STM0935,STM1566,638
39521,STM1566,STM0935,638
39522,STM0935,STM1597,528
39523,STM1597,STM0935,528
39524,STM0935,STM1647,459
39525,STM1647,STM0935,459
39526,STM0935,STM1651,214
39527,STM1651,STM0935,214
39528,STM0935,STM1780,408
39529,STM1780,STM0935,408
39530,STM0935,STM1822,195
39531,STM1822,STM0935,195
39532,STM0935,STM2057,301
39533,STM2057,STM0935,301
39534,STM0935,STM2321,214
39535,STM2321,STM0935,214
39536,STM0935,STM2337,301
39537,STM2337,STM0935,301
39538,STM0935,STM2472,638
39539,STM2472,STM0935,638
39540,STM0935,STM2651,783
39541,STM2651,STM0935,783
39542,STM0935,STM2791,528
39543,STM2791,STM0935,528
39544,STM0935,STM2848,214
39545,STM2848,STM0935,214
39546,STM0935,STM2956,431
39547,STM2956,STM0935,431
39548,STM0935,STM3129,528
39549,STM3129,STM0935,528
39550,STM0935,STM3207,563
39551,STM3207,STM0935,563
39552,STM0935,STM3242,301
39553,STM3242,STM0935,301
39554,STM0935,STM3359,593
39555,STM3359,STM0935,593
39556,STM0935,STM3646,459
39557,STM3646,STM0935,459
39558,STM0935,STM3680,528
39559,STM3680,STM0935,528
39560,STM0935,STM3742,431
39561,STM3742,STM0935,431
39562,STM0935,STM3795,955
39563,STM3795,STM0935,955
39564,STM0935,STM3796,928
39565,STM3796,STM0935,928
39566,STM0935,STM3901,928
39567,STM3901,STM0935,928
39568,STM0935,STM3902,961
39569,STM3902,STM0935,961
39570,STM0935,STM4106,337
39571,STM4106,STM0935,337
39572,STM0935,STM4275,778
39573,STM4275,STM0935,778
39574,STM0935,STM4431,397
39575,STM4431,STM0935,397
39576,STM0935,STM4432,397
39577,STM4432,STM0935,397
39578,STM0935,STM4458,195
39579,STM4458,STM0935,195
39580,STM0935,STM4519,528
39581,STM4519,STM0935,528
39582,STM0936,STM1070,156
39583,STM1070,STM0936,156
39584,STM0936,STM1383,772
39585,STM1383,STM0936,772
39586,STM0936,STM1385,599
39587,STM1385,STM0936,599
39588,STM0936,STM1435,395
39589,STM1435,STM0936,395
39590,STM0936,STM1539,163
39591,STM1539,STM0936,163
39592,STM0936,STM1567,458
39593,STM1567,STM0936,458
39594,STM0936,STM1569,599
39595,STM1569,STM0936,599
39596,STM0936,STM1592,362
39597,STM1592,STM0936,362
39598,STM0936,STM1651,161
39599,STM1651,STM0936,161
39600,STM0936,STM1786,163
39601,STM1786,STM0936,163
39602,STM0936,STM2065,772
39603,STM2065,STM0936,772
39604,STM0936,STM2316,196
39605,STM2316,STM0936,196
39606,STM0936,STM2317,187
39607,STM2317,STM0936,187
39608,STM0936,STM2318,187
39609,STM2318,STM0936,187
39610,STM0936,STM2319,196
39611,STM2319,STM0936,196
39612,STM0936,STM2320,196
39613,STM2320,STM0936,196
39614,STM0936,STM2321,161
39615,STM2321,STM0936,161
39616,STM0936,STM2322,196
39617,STM2322,STM0936,196
39618,STM0936,STM2325,192
39619,STM2325,STM0936,192
39620,STM0936,STM2326,196
39621,STM2326,STM0936,196
39622,STM0936,STM2327,196
39623,STM2327,STM0936,196
39624,STM0936,STM2328,196
39625,STM2328,STM0936,196
39626,STM0936,STM2482,362
39627,STM2482,STM0936,362
39628,STM0936,STM2523,172
39629,STM2523,STM0936,172
39630,STM0936,STM2529,599
39631,STM2529,STM0936,599
39632,STM0936,STM2646,547
39633,STM2646,STM0936,547
39634,STM0936,STM2843,342
39635,STM2843,STM0936,342
39636,STM0936,STM2848,161
39637,STM2848,STM0936,161
39638,STM0936,STM3117,395
39639,STM3117,STM0936,395
39640,STM0936,STM3149,599
39641,STM3149,STM0936,599
39642,STM0936,STM3150,163
39643,STM3150,STM0936,163
39644,STM0936,STM3219,270
39645,STM3219,STM0936,270
39646,STM0936,STM3475,544
39647,STM3475,STM0936,544
39648,STM0936,STM3645,156
39649,STM3645,STM0936,156
39650,STM0936,STM4036,599
39651,STM4036,STM0936,599
39652,STM0936,STM4038,922
39653,STM4038,STM0936,922
39654,STM0936,STM4343,412
39655,STM4343,STM0936,412
39656,STM0936,STM4486,458
39657,STM4486,STM0936,458
39658,STM0937,STM0972,331
39659,STM0972,STM0937,331
39660,STM0937,STM1135,339
39661,STM1135,STM0937,339
39662,STM0937,STM1221,345
39663,STM1221,STM0937,345
39664,STM0937,STM1433,302
39665,STM1433,STM0937,302
39666,STM0937,STM1623,262
39667,STM1623,STM0937,262
39668,STM0937,STM1627,271
39669,STM1627,STM0937,271
39670,STM0937,STM1651,597
39671,STM1651,STM0937,597
39672,STM0937,STM1678,317
39673,STM1678,STM0937,317
39674,STM0937,STM1741,201
39675,STM1741,STM0937,201
39676,STM0937,STM1945,166
39677,STM1945,STM0937,166
39678,STM0937,STM2050,506
39679,STM2050,STM0937,506
39680,STM0937,STM2116,228
39681,STM2116,STM0937,228
39682,STM0937,STM2154,228
39683,STM2154,STM0937,228
39684,STM0937,STM2186,627
39685,STM2186,STM0937,627
39686,STM0937,STM2255,557
39687,STM2255,STM0937,557
39688,STM0937,STM2259,656
39689,STM2259,STM0937,656
39690,STM0937,STM2321,597
39691,STM2321,STM0937,597
39692,STM0937,STM2370,339
39693,STM2370,STM0937,339
39694,STM0937,STM2479,627
39695,STM2479,STM0937,627
39696,STM0937,STM2550,899
39697,STM2550,STM0937,899
39698,STM0937,STM2556,196
39699,STM2556,STM0937,196
39700,STM0937,STM2651,696
39701,STM2651,STM0937,696
39702,STM0937,STM2805,186
39703,STM2805,STM0937,186
39704,STM0937,STM2848,597
39705,STM2848,STM0937,597
39706,STM0937,STM2878,597
39707,STM2878,STM0937,597
39708,STM0937,STM2945,331
39709,STM2945,STM0937,331
39710,STM0937,STM2947,823
39711,STM2947,STM0937,823
39712,STM0937,STM2952,338
39713,STM2952,STM0937,338
39714,STM0937,STM2953,161
39715,STM2953,STM0937,161
39716,STM0937,STM3062,339
39717,STM3062,STM0937,339
39718,STM0937,STM3161,407
39719,STM3161,STM0937,407
39720,STM0937,STM3268,317
39721,STM3268,STM0937,317
39722,STM0937,STM3290,315
39723,STM3290,STM0937,315
39724,STM0937,STM3325,331
39725,STM3325,STM0937,331
39726,STM0937,STM3331,627
39727,STM3331,STM0937,627
39728,STM0937,STM3474,798
39729,STM3474,STM0937,798
39730,STM0937,STM3702,186
39731,STM3702,STM0937,186
39732,STM0937,STM3721,331
39733,STM3721,STM0937,331
39734,STM0937,STM3740,764
39735,STM3740,STM0937,764
39736,STM0937,STM3763,576
39737,STM3763,STM0937,576
39738,STM0937,STM3823,557
39739,STM3823,STM0937,557
39740,STM0937,STM3865,451
39741,STM3865,STM0937,451
39742,STM0937,STM3866,461
39743,STM3866,STM0937,461
39744,STM0937,STM4007,853
39745,STM4007,STM0937,853
39746,STM0937,STM4100,407
39747,STM4100,STM0937,407
39748,STM0937,STM4105,454
39749,STM4105,STM0937,454
39750,STM0937,STM4123,412
39751,STM4123,STM0937,412
39752,STM0937,STM4188,746
39753,STM4188,STM0937,746
39754,STM0937,STM4277,785
39755,STM4277,STM0937,785
39756,STM0937,STM4278,571
39757,STM4278,STM0937,571
39758,STM0937,STM4285,198
39759,STM4285,STM0937,198
39760,STM0937,STM4401,317
39761,STM4401,STM0937,317
39762,STM0937,STM4456,576
39763,STM4456,STM0937,576
39764,STM0938,STM0945,182
39765,STM0945,STM0938,182
39766,STM0938,STM1350,161
39767,STM1350,STM0938,161
39768,STM0938,STM1818,161
39769,STM1818,STM0938,161
39770,STM0938,STM2809,239
39771,STM2809,STM0938,239
39772,STM0939,STM1187,189
39773,STM1187,STM0939,189
39774,STM0940,STM1097,183
39775,STM1097,STM0940,183
39776,STM0940,STM1706,171
39777,STM1706,STM0940,171
39778,STM0940,STM1719,177
39779,STM1719,STM0940,177
39780,STM0940,STM2652,180
39781,STM2652,STM0940,180
39782,STM0940,STM2875,171
39783,STM2875,STM0940,171
39784,STM0940,STM3005,171
39785,STM3005,STM0940,171
39786,STM0940,STM3414,165
39787,STM3414,STM0940,165
39788,STM0940,STM3425,169
39789,STM3425,STM0940,169
39790,STM0940,STM3437,170
39791,STM3437,STM0940,170
39792,STM0940,STM3710,164
39793,STM3710,STM0940,164
39794,STM0940,STM4154,171
39795,STM4154,STM0940,171
39796,STM0940,STM4368,203
39797,STM4368,STM0940,203
39798,STM0941,STM0942,999
39799,STM0942,STM0941,999
39800,STM0941,STM0956,229
39801,STM0956,STM0941,229
39802,STM0941,STM0957,229
39803,STM0957,STM0941,229
39804,STM0941,STM1218,941
39805,STM1218,STM0941,941
39806,STM0941,STM2126,914
39807,STM2126,STM0941,914
39808,STM0941,STM2127,352
39809,STM2127,STM0941,352
39810,STM0941,STM2128,352
39811,STM2128,STM0941,352
39812,STM0941,STM2481,352
39813,STM2481,STM0941,352
39814,STM0941,STM2583,189
39815,STM2583,STM0941,189
39816,STM0941,STM3186,999
39817,STM3186,STM0941,999
39818,STM0941,STM3390,803
39819,STM3390,STM0941,803
39820,STM0941,STM3391,352
39821,STM3391,STM0941,352
39822,STM0941,STM3618,171
39823,STM3618,STM0941,171
39824,STM0941,STM3619,171
39825,STM3619,STM0941,171
39826,STM0941,STM4237,199
39827,STM4237,STM0941,199
39828,STM0942,STM0972,167
39829,STM0972,STM0942,167
39830,STM0942,STM1217,556
39831,STM1217,STM0942,556
39832,STM0942,STM1218,498
39833,STM1218,STM0942,498
39834,STM0942,STM1219,556
39835,STM1219,STM0942,556
39836,STM0942,STM1255,612
39837,STM1255,STM0942,612
39838,STM0942,STM1256,560
39839,STM1256,STM0942,560
39840,STM0942,STM1257,459
39841,STM1257,STM0942,459
39842,STM0942,STM1392,438
39843,STM1392,STM0942,438
39844,STM0942,STM1517,430
